symbol,date,p_up,pos,ret_next,strat_ret
AAPL,2023-06-05,0.27477842040047085,0,-0.002060335858196427,-0.0
AAPL,2023-06-06,0.18548967464011934,0,-0.007756259904993845,-0.0
AAPL,2023-06-07,0.18831094753791341,0,0.01546507640721173,0.0
AAPL,2023-06-08,0.20221603518345777,0,0.002159823746078704,0.0
AAPL,2023-06-09,0.16973014288130334,0,0.015638740424785524,0.0
AAPL,2023-06-12,0.16946978038302787,0,-0.002611653218746124,-0.0
AAPL,2023-06-13,0.15088668387089663,0,0.003491350161869189,0.0
AAPL,2023-06-14,0.18620547555748618,0,0.011198682211304156,0.0
AAPL,2023-06-15,0.20678435957579328,0,-0.005859880490725833,-0.0
AAPL,2023-06-16,0.1736219330653689,0,0.0004866771511018442,0.0
AAPL,2023-06-20,0.1923150782581548,0,-0.0056753030870986265,-0.0
AAPL,2023-06-21,0.19388228458005832,0,0.016525294494369236,0.0
AAPL,2023-06-22,0.1716676626706488,0,-0.0017112691134693048,-0.0
AAPL,2023-06-23,0.1948749197761278,0,-0.007552970101992296,-0.0
AAPL,2023-06-26,0.206098340819487,0,0.015059066345298966,0.0
AAPL,2023-06-27,0.1706823472948474,0,0.006327780797909854,0.0
AAPL,2023-06-28,0.19380255911366204,0,0.0017965460390521049,0.0
AAPL,2023-06-29,0.15910024873560405,0,0.023102510509079632,0.0
AAPL,2023-06-30,0.1611320849594887,0,-0.007784680606965799,-0.0
AAPL,2023-07-03,0.16033430826115683,0,-0.005871375056598072,-0.0
AAPL,2023-07-05,0.1620191934806248,0,0.002508732153585047,0.0
AAPL,2023-07-06,0.15795788870969865,0,-0.0058912720775532446,-0.0
AAPL,2023-07-07,0.16462463459747023,0,-0.010855843008916843,-0.0
AAPL,2023-07-10,0.18936791667516026,0,-0.002810024800285138,-0.0
AAPL,2023-07-11,0.2541300074787421,0,0.008985550962107736,0.0
AAPL,2023-07-12,0.18923498031843988,0,0.004057485357729984,0.0
AAPL,2023-07-13,0.21687115368393292,0,0.0007872843526774975,0.0
AAPL,2023-07-14,0.1572141984669067,0,0.017305590274832694,0.0
AAPL,2023-07-17,0.17556120773364076,0,-0.0013403255748356546,-0.0
AAPL,2023-07-18,0.17134577636771833,0,0.007071751438550322,0.0
AAPL,2023-07-19,0.19644905056342832,0,-0.010097391896840224,-0.0
AAPL,2023-07-20,0.20755483883994139,0,-0.006161665258219817,-0.0
AAPL,2023-07-21,0.2454535175058771,0,0.004220055998181094,0.0
AAPL,2023-07-24,0.18446632304948138,0,0.004513593344682265,0.0
AAPL,2023-07-25,0.22383055049957137,0,0.00454501035536059,0.0
AAPL,2023-07-26,0.20405442605353177,0,-0.006580970587644619,-0.0
AAPL,2023-07-27,0.3250737570104069,0,0.013507921508448373,0.0
AAPL,2023-07-28,0.21877099711560022,0,0.003165986372825502,0.0
AAPL,2023-07-31,0.17238109973076512,0,-0.004275878599845129,-0.0
AAPL,2023-08-01,0.23876409244877975,0,-0.015489999334607263,-0.0
AAPL,2023-08-02,0.4818623028906358,0,-0.007321651514710981,-0.0
AAPL,2023-08-03,0.2342365366640201,0,-0.04802004898105661,-0.0
AAPL,2023-08-04,0.2969107037463494,0,-0.017253691383433578,-0.0
AAPL,2023-08-07,0.2549132816274735,0,0.005311696482092065,0.0
AAPL,2023-08-08,0.20265039206004487,0,-0.00895439701348677,-0.0
AAPL,2023-08-09,0.3361879694979323,0,-0.0012346440186814522,-0.0
AAPL,2023-08-10,0.26787309526185693,0,-0.0010114509936260951,-0.0
AAPL,2023-08-11,0.194184785880862,0,0.009393180104611876,0.0
AAPL,2023-08-14,0.2854103720524303,0,-0.01120032146677552,-0.0
AAPL,2023-08-15,0.3554193663886711,0,-0.004959085033290345,-0.0
AAPL,2023-08-16,0.35819615047195047,0,-0.014555174817995509,-0.0
AAPL,2023-08-17,0.39851032299238365,0,0.0028161235239314575,0.0
AAPL,2023-08-18,0.3561759325003221,0,0.007736780344014926,0.0
AAPL,2023-08-21,0.3006875811357948,0,0.007904910251348207,0.0
AAPL,2023-08-22,0.37507160024181596,0,0.021948877071738204,0.0
AAPL,2023-08-23,0.3850133948689803,0,-0.02617044148719283,-0.0
AAPL,2023-08-24,0.2960755316615772,0,0.01264313224744873,0.0
AAPL,2023-08-25,0.3514053287608283,0,0.008846099466185864,0.0
AAPL,2023-08-28,0.25935371149928566,0,0.02181027039532446,0.0
AAPL,2023-08-29,0.2975252280937213,0,0.019172272827023162,0.0
AAPL,2023-08-30,0.21926609136632325,0,0.001172401960345848,0.0
AAPL,2023-08-31,0.304445507320828,0,0.008463361036912254,0.0
AAPL,2023-09-01,0.27632158600711587,0,0.0012667065653462206,0.0
AAPL,2023-09-05,0.3788270622592853,0,-0.03579332311737149,-0.0
AAPL,2023-09-06,0.29036215385799585,0,-0.029249390390909014,-0.0
AAPL,2023-09-07,0.24028865109826023,0,0.0034917499758519988,0.0
AAPL,2023-09-08,0.22806633403953172,0,0.006622561359722834,0.0
AAPL,2023-09-11,0.23503757648875076,0,-0.017060646455066664,-0.0
AAPL,2023-09-12,0.3546666333027917,0,-0.011854771989295187,-0.0
AAPL,2023-09-13,0.2184369590698412,0,0.008782496529087691,0.0
AAPL,2023-09-14,0.17475351407100864,0,-0.004153926047057777,-0.0
AAPL,2023-09-15,0.20806078514082538,0,0.016913358132535583,0.0
AAPL,2023-09-18,0.17759402881633893,0,0.006180851244426799,0.0
AAPL,2023-09-19,0.1684925961987347,0,-0.01999219123598317,-0.0
AAPL,2023-09-20,0.22818401433187516,0,-0.008889468166570769,-0.0
AAPL,2023-09-21,0.1520010313506289,0,0.0049445216268977354,0.0
AAPL,2023-09-22,0.1881329212702552,0,0.00738033408360006,0.0
AAPL,2023-09-25,0.1664773030671421,0,-0.023398427273646605,-0.0
AAPL,2023-09-26,0.18602996370343144,0,-0.008897499292564004,-0.0
AAPL,2023-09-27,0.1849388679581088,0,0.0015256103784480057,0.0
AAPL,2023-09-28,0.17254477702764234,0,0.003046483478957418,0.0
AAPL,2023-09-29,0.18705265999161574,0,0.014835542237771948,0.0
AAPL,2023-10-02,0.1232226293370724,0,-0.007769819300809333,-0.0
AAPL,2023-10-03,0.13148159451096053,0,0.00730864159068112,0.0
AAPL,2023-10-04,0.2559547919963522,0,0.007197972898999483,0.0
AAPL,2023-10-05,0.246093602512398,0,0.014750453244736894,0.0
AAPL,2023-10-06,0.31745234480850404,0,0.008451180086631815,0.0
AAPL,2023-10-09,0.2609696236881783,0,-0.00335217657467779,-0.0
AAPL,2023-10-10,0.3223752017308124,0,0.007904051050695804,0.0
AAPL,2023-10-11,0.264992481253675,0,0.005061199369654101,0.0
AAPL,2023-10-12,0.18727133826252165,0,-0.01029273721015711,-0.0
AAPL,2023-10-13,0.28212843155558837,0,-0.0007268933652552212,-0.0
AAPL,2023-10-16,0.17205730335374667,0,-0.0087847320585005,-0.0
AAPL,2023-10-17,0.1363812536906021,0,-0.007394849583563845,-0.0
AAPL,2023-10-18,0.1502659417995608,0,-0.002160996541954341,-0.0
AAPL,2023-10-19,0.14048720677665436,0,-0.014704215959948308,-0.0
AAPL,2023-10-20,0.26818983485207115,0,0.0006940948276166203,0.0
AAPL,2023-10-23,0.2076538646314555,0,0.0025433667133309967,0.0
AAPL,2023-10-24,0.20554283837417817,0,-0.013491676112499795,-0.0
AAPL,2023-10-25,0.16397458339692958,0,-0.02460553222493822,-0.0
AAPL,2023-10-26,0.38115824960028777,0,0.007969332110484562,0.0
AAPL,2023-10-27,0.24076206410407527,0,0.012305267212035398,0.0
AAPL,2023-10-30,0.17908758453685258,0,0.0028187856318813154,0.0
AAPL,2023-10-31,0.24791934260160242,0,0.018738635990994235,0.0
AAPL,2023-11-01,0.18571751948056547,0,0.020693257908003027,0.0
AAPL,2023-11-02,0.3380912004381532,0,-0.005181130764130404,-0.0
AAPL,2023-11-03,0.27986819717618044,0,0.014605162299448304,0.0
AAPL,2023-11-06,0.26375342315646866,0,0.014450770844278482,0.0
AAPL,2023-11-07,0.2432330398677818,0,0.005884897273828127,0.0
AAPL,2023-11-08,0.23421993193475418,0,-0.0026245050529877245,-0.0
AAPL,2023-11-09,0.15908473241241186,0,0.02187374680264753,0.0
AAPL,2023-11-10,0.26018548895852556,0,-0.008583642151914983,-0.0
AAPL,2023-11-13,0.19878565964256398,0,0.01428571074703422,0.0
AAPL,2023-11-14,0.21447042717903417,0,0.003040930740533243,0.0
AAPL,2023-11-15,0.2862170146435026,0,0.009042137421952035,0.0
AAPL,2023-11-16,0.3068085037377165,0,-0.0001054465855937492,-0.0
AAPL,2023-11-17,0.26094173510030816,0,0.009278267089376957,0.0
AAPL,2023-11-20,0.26795334816139244,0,-0.004230856994020926,-0.0
AAPL,2023-11-21,0.27648273682152547,0,0.0035144679557825853,0.0
AAPL,2023-11-22,0.2554687133545781,0,-0.0070043194552873445,-0.0
AAPL,2023-11-24,0.3102992534559841,0,-0.0009475597905649336,-0.0
AAPL,2023-11-27,0.3237557217483087,0,0.003214082048213829,0.0
AAPL,2023-11-28,0.21898372776199737,0,-0.0054096576277038455,-0.0
AAPL,2023-11-29,0.21590383983358066,0,0.0030627968844576525,0.0
AAPL,2023-11-30,0.16853891333462878,0,0.006791305952341675,0.0
AAPL,2023-12-01,0.20233166302117148,0,-0.00946461391650355,-0.0
AAPL,2023-12-04,0.16603287115752344,0,0.02106321938149014,0.0
AAPL,2023-12-05,0.1793384884961605,0,-0.0056870585003612195,-0.0
AAPL,2023-12-06,0.19689113232042108,0,0.010139334827264257,0.0
AAPL,2023-12-07,0.18164264685972273,0,0.00741237663940475,0.0
AAPL,2023-12-08,0.1386495291586434,0,-0.012927361664163084,-0.0
AAPL,2023-12-11,0.15445317092707,0,0.007920147510585007,0.0
AAPL,2023-12-12,0.14024520856012565,0,0.016691489332522957,0.0
AAPL,2023-12-13,0.22240988825407892,0,0.000757697976345284,0.0
AAPL,2023-12-14,0.1956827360886797,0,-0.002725724519050843,-0.0
AAPL,2023-12-15,0.1550486438482705,0,-0.008503355126233125,-0.0
AAPL,2023-12-18,0.1842123627498085,0,0.005360166700849378,0.0
AAPL,2023-12-19,0.17886165167412388,0,-0.010713925988598105,-0.0
AAPL,2023-12-20,0.3312101477800539,0,-0.0007699489496669765,-0.0
AAPL,2023-12-21,0.2269822560328444,0,-0.005547496470601487,-0.0
AAPL,2023-12-22,0.20746599213178074,0,-0.0028409247645567737,-0.0
AAPL,2023-12-26,0.2588342033498633,0,0.0005179530854488856,0.0
AAPL,2023-12-27,0.26204541789239805,0,0.002226290179438317,0.0
AAPL,2023-12-28,0.33981933774147555,0,-0.005424129774904141,-0.0
AAPL,2023-12-29,0.3512411414865548,0,-0.03578662771169838,-0.0
AAPL,2024-01-02,0.28123237801631157,0,-0.007487607165581278,-0.0
AAPL,2024-01-03,0.42656587216308217,0,-0.012700115809447077,-0.0
AAPL,2024-01-04,0.34989207564747526,0,-0.004013033761925966,-0.0
AAPL,2024-01-05,0.4088720462905749,0,0.024174881663950876,0.0
AAPL,2024-01-08,0.24581789275924323,0,-0.002263409002323802,-0.0
AAPL,2024-01-09,0.21713296736385618,0,0.005671400319862574,0.0
AAPL,2024-01-10,0.2771980134273692,0,-0.0032225473744458277,-0.0
AAPL,2024-01-11,0.33948746736852525,0,0.0017781229460982484,0.0
AAPL,2024-01-12,0.4229851519203694,0,-0.012317089655153213,-0.0
AAPL,2024-01-16,0.3078596884669751,0,-0.005173512943255187,-0.0
AAPL,2024-01-17,0.45041028928230675,0,0.032570683411353496,0.0
AAPL,2024-01-18,0.17760010048843697,0,0.015533014896551123,0.0
AAPL,2024-01-19,0.19627628271096517,0,0.01216330058858972,0.0
AAPL,2024-01-22,0.19819242129414028,0,0.006653222395139657,0.0
AAPL,2024-01-23,0.2124037098890488,0,-0.0034839261261312426,-0.0
AAPL,2024-01-24,0.2604295977580822,0,-0.0016966675118492702,-0.0
AAPL,2024-01-25,0.2718440803861101,0,-0.009012720896651283,-0.0
AAPL,2024-01-26,0.2563181062577692,0,-0.003585918553020817,-0.0
AAPL,2024-01-29,0.26561345191167973,0,-0.01924582758897042,-0.0
AAPL,2024-01-30,0.276609063298844,0,-0.01935758093816564,-0.0
AAPL,2024-01-31,0.2350407353360105,0,0.013340600842146166,0.0
AAPL,2024-02-01,0.203951077246288,0,-0.0054050867148502935,-0.0
AAPL,2024-02-02,0.12814900091861253,0,0.009846577950857638,0.0
AAPL,2024-02-05,0.13368958614506277,0,0.0086317691773099,0.0
AAPL,2024-02-06,0.16802820398932597,0,0.0005810914346444651,0.0
AAPL,2024-02-07,0.2023599026620369,0,-0.005754692554861496,-0.0
AAPL,2024-02-08,0.24826569427562478,0,0.0028143519471321987,0.0
AAPL,2024-02-09,0.3506183942221879,0,-0.009001917670574011,-0.0
AAPL,2024-02-12,0.2705586872200638,0,-0.011274382469489308,-0.0
AAPL,2024-02-13,0.2051045370766797,0,-0.004809767736384418,-0.0
AAPL,2024-02-14,0.26320073731707466,0,-0.0015747667431138535,-0.0
AAPL,2024-02-15,0.24274413859923866,0,-0.008430343993322875,-0.0
AAPL,2024-02-16,0.19674813669637806,0,-0.004113872031395016,-0.0
AAPL,2024-02-20,0.3540854709092366,0,0.004185997884141424,0.0
AAPL,2024-02-21,0.33770789851891925,0,0.011243899246467626,0.0
AAPL,2024-02-22,0.3250172098520701,0,-0.010034121026855192,-0.0
AAPL,2024-02-23,0.4428278735812513,0,-0.007451241390074692,-0.0
AAPL,2024-02-26,0.4361280330309441,0,0.008114380608232441,0.0
AAPL,2024-02-27,0.34830003855178876,0,-0.006625454095802064,-0.0
AAPL,2024-02-28,0.3938621234255394,0,-0.003693077806788292,-0.0
AAPL,2024-02-29,0.2794803816123172,0,-0.00603040850838521,-0.0
AAPL,2024-03-01,0.3549074558912252,0,-0.025381261636673647,-0.0
AAPL,2024-03-04,0.2604666671964317,0,-0.028440952671264008,-0.0
AAPL,2024-03-05,0.41730956238178163,0,-0.005878203789690617,-0.0
AAPL,2024-03-06,0.5880777748542274,1,-0.0007095264939214196,-0.0007095264939214196
AAPL,2024-03-07,0.4103212391716583,0,0.010236661109698675,0.0
AAPL,2024-03-08,0.3259843765905562,0,0.01183157220764297,0.0
AAPL,2024-03-11,0.2520104228081682,0,0.002778557033511264,0.0
AAPL,2024-03-12,0.31276636657114726,0,-0.012122559005482425,-0.0
AAPL,2024-03-13,0.3450812589539223,0,0.010927336316434166,0.0
AAPL,2024-03-14,0.23872848288810294,0,-0.002196560016257232,-0.0
AAPL,2024-03-15,0.24947735645743768,0,0.006372414173507979,0.0
AAPL,2024-03-18,0.30611007066014884,0,0.013585082856137465,0.0
AAPL,2024-03-19,0.22749366999005852,0,0.014709202129471022,0.0
AAPL,2024-03-20,0.2856670257696195,0,-0.04085746418856029,-0.0
AAPL,2024-03-21,0.3169539813145544,0,0.005310169154682409,0.0
AAPL,2024-03-22,0.3339731448089279,0,-0.0083003986876804,-0.0
AAPL,2024-03-25,0.2920822323700231,0,-0.006672515943357493,-0.0
AAPL,2024-03-26,0.34368360052927144,0,0.021212602099510702,0.0
AAPL,2024-03-27,0.2430157720697748,0,-0.010559124440792766,-0.0
AAPL,2024-03-28,0.24140283731906054,0,-0.008455779008450959,-0.0
AAPL,2024-04-01,0.31238281422669906,0,-0.006998779332762939,-0.0
AAPL,2024-04-02,0.4005147933444114,0,0.004797427008780275,0.0
AAPL,2024-04-03,0.3442359036825134,0,-0.00489234660846527,-0.0
AAPL,2024-04-04,0.3330825347286059,0,0.004501803541427263,0.0
AAPL,2024-04-05,0.3025222292893813,0,-0.0066635503633162285,-0.0
AAPL,2024-04-08,0.37557455587663585,0,0.007242512572309456,0.0
AAPL,2024-04-09,0.4243272793786786,0,-0.01113926687125033,-0.0
AAPL,2024-04-10,0.316160389393966,0,0.04327091762818491,0.0
AAPL,2024-04-11,0.29045149515491675,0,0.00862665575607413,0.0
AAPL,2024-04-12,0.20685998072380168,0,-0.021863497839872292,-0.0
AAPL,2024-04-15,0.27995212221775445,0,-0.019167279586534414,-0.0
AAPL,2024-04-16,0.31472183388626684,0,-0.008147389556206863,-0.0
AAPL,2024-04-17,0.40547673860298317,0,-0.0057143256777808515,-0.0
AAPL,2024-04-18,0.4649950085918344,0,-0.012212603975853775,-0.0
AAPL,2024-04-19,0.4480749018846536,0,0.005090886896306879,0.0
AAPL,2024-04-22,0.33843530217136103,0,0.006391688265803275,0.0
AAPL,2024-04-23,0.34367782297858335,0,0.012702279529689164,0.0
AAPL,2024-04-24,0.22831419667802325,0,0.005147290824730311,0.0
AAPL,2024-04-25,0.2326935789567319,0,-0.003472813820767917,-0.0
AAPL,2024-04-26,0.3462773366035451,0,0.024808014604454476,0.0
AAPL,2024-04-29,0.3443857821954072,0,-0.01827088281812861,-0.0
AAPL,2024-04-30,0.22113736579145954,0,-0.006047077838456816,-0.0
AAPL,2024-05-01,0.2102529208582305,0,0.02203187040935095,0.0
AAPL,2024-05-02,0.1982463687083969,0,0.05981625253732603,0.0
AAPL,2024-05-03,0.20084772425414504,0,-0.009106762593950823,-0.0
AAPL,2024-05-06,0.15876488046368067,0,0.0037971886914498487,0.0
AAPL,2024-05-07,0.14436949989612577,0,0.0018640987283840005,0.0
AAPL,2024-05-08,0.24918944983265953,0,0.01001423758369735,0.0
AAPL,2024-05-09,0.19929713583278694,0,-0.008235380680192916,-0.0
AAPL,2024-05-10,0.23629875124478697,0,0.017645428427694565,0.0
AAPL,2024-05-13,0.15779419158425048,0,0.006173469529849429,0.0
AAPL,2024-05-14,0.1539432692706726,0,0.012217940748059153,0.0
AAPL,2024-05-15,0.16262911305998567,0,0.000632485327932919,0.0
AAPL,2024-05-16,0.19873151593948812,0,0.00015802138577525326,0.0
AAPL,2024-05-17,0.18123811695009007,0,0.006162101432736655,0.0
AAPL,2024-05-20,0.1757444069008884,0,0.006857270013722827,0.0
AAPL,2024-05-21,0.2273774057030004,0,-0.0075384047882530725,-0.0
AAPL,2024-05-22,0.28595470368180254,0,-0.021058088749084547,-0.0
AAPL,2024-05-23,0.20637618860986473,0,0.016588135507972,0.0
AAPL,2024-05-24,0.14752506859947553,0,5.268852431883353e-05,0.0
AAPL,2024-05-28,0.10493354642687634,0,0.0015789661787211084,0.0
AAPL,2024-05-29,0.170481966714866,0,0.005255137081729533,0.0
AAPL,2024-05-30,0.2275800275667322,0,0.005018593484036549,0.0
AAPL,2024-05-31,0.2520593387766978,0,0.009258771283728873,0.0
AAPL,2024-06-03,0.20185458082816185,0,0.0016492672588364066,0.0
