date,equity,symbol,daily_ret
2024-08-27,100097.27015449389,AAPL,0.0
2024-08-28,100097.27015449389,AAPL,0.0
2024-08-29,100097.27015449389,AAPL,0.0
2024-08-30,100097.27015449389,AAPL,0.0
2024-09-03,99995.11153299319,AAPL,-0.0010205934821501117
2024-09-04,99995.11153299319,AAPL,0.0
2024-09-05,99995.11153299319,AAPL,0.0
2024-09-06,99995.11153299319,AAPL,0.0
2024-09-09,99995.11153299319,AAPL,0.0
2024-09-10,99865.71203181903,AAPL,-0.0012940582713533155
2024-09-11,99865.71203181903,AAPL,0.0
2024-09-12,99865.71203181903,AAPL,0.0
2024-09-13,99865.71203181903,AAPL,0.0
2024-09-16,99865.71203181903,AAPL,0.0
2024-09-17,99865.71203181903,AAPL,0.0
2024-09-18,99865.71203181903,AAPL,0.0
2024-09-19,99865.71203181903,AAPL,0.0
2024-09-20,99865.71203181903,AAPL,0.0
2024-09-23,99865.71203181903,AAPL,0.0
2024-09-24,99865.71203181903,AAPL,0.0
2024-09-25,99865.71203181903,AAPL,0.0
2024-09-26,99865.71203181903,AAPL,0.0
2024-09-27,99865.71203181903,AAPL,0.0
2024-09-30,99865.71203181903,AAPL,0.0
2024-10-01,99865.71203181903,AAPL,0.0
2024-10-02,99865.71203181903,AAPL,0.0
2024-10-03,99865.71203181903,AAPL,0.0
2024-10-04,99865.71203181903,AAPL,0.0
2024-10-07,99865.71203181903,AAPL,0.0
2024-10-08,99865.71203181903,AAPL,0.0
2024-10-09,99865.71203181903,AAPL,0.0
2024-10-10,99865.71203181903,AAPL,0.0
2024-10-11,99865.71203181903,AAPL,0.0
2024-10-14,99865.71203181903,AAPL,0.0
2024-10-15,99865.71203181903,AAPL,0.0
2024-10-16,99865.71203181903,AAPL,0.0
2024-10-17,99865.71203181903,AAPL,0.0
2024-10-18,99865.71203181903,AAPL,0.0
2024-10-21,99865.71203181903,AAPL,0.0
2024-10-22,99865.71203181903,AAPL,0.0
2024-10-23,99865.71203181903,AAPL,0.0
2024-10-24,99865.71203181903,AAPL,0.0
2024-10-25,99865.71203181903,AAPL,0.0
2024-10-28,99865.71203181903,AAPL,0.0
2024-10-29,99865.71203181903,AAPL,0.0
2024-10-30,99865.71203181903,AAPL,0.0
2024-10-31,99653.88889514572,AAPL,-0.0021210797215946986
2024-11-01,99653.88889514572,AAPL,0.0
2024-11-04,99653.88889514572,AAPL,0.0
2024-11-05,99653.88889514572,AAPL,0.0
2024-11-06,99653.88889514572,AAPL,0.0
2024-11-07,99653.88889514572,AAPL,0.0
2024-11-08,99653.88889514572,AAPL,0.0
2024-11-11,99698.73092942241,AAPL,0.0004499777657835935
2024-11-12,99698.73092942241,AAPL,0.0
2024-11-13,99698.73092942241,AAPL,0.0
2024-11-14,99698.73092942241,AAPL,0.0
2024-11-15,99698.73092942241,AAPL,0.0
2024-11-18,99698.73092942241,AAPL,0.0
2024-11-19,99698.73092942241,AAPL,0.0
2024-11-20,99698.73092942241,AAPL,0.0
2024-11-21,99698.73092942241,AAPL,0.0
2024-11-22,99698.73092942241,AAPL,0.0
2024-11-25,99698.73092942241,AAPL,0.0
2024-11-26,99698.73092942241,AAPL,0.0
2024-11-27,99698.73092942241,AAPL,0.0
2024-11-29,99698.73092942241,AAPL,0.0
2024-12-02,99698.73092942241,AAPL,0.0
2024-12-03,99698.73092942241,AAPL,0.0
2024-12-04,99698.73092942241,AAPL,0.0
2024-12-05,99698.73092942241,AAPL,0.0
2024-12-06,99698.73092942241,AAPL,0.0
2024-12-09,99698.73092942241,AAPL,0.0
2024-12-10,99698.73092942241,AAPL,0.0
2024-12-11,99698.73092942241,AAPL,0.0
2024-12-12,99890.5875492735,AAPL,0.001924363711178101
2024-12-13,99890.5875492735,AAPL,0.0
2024-12-16,99890.5875492735,AAPL,0.0
2024-12-17,99890.5875492735,AAPL,0.0
2024-12-18,99890.5875492735,AAPL,0.0
2024-12-19,99954.3194249279,AAPL,0.0006380168263897534
2024-12-20,99954.3194249279,AAPL,0.0
2024-12-23,99954.3194249279,AAPL,0.0
2024-12-24,99954.3194249279,AAPL,0.0
2024-12-26,99954.3194249279,AAPL,0.0
2024-12-27,99954.3194249279,AAPL,0.0
2024-12-30,99954.3194249279,AAPL,0.0
2024-12-31,99954.3194249279,AAPL,0.0
2025-01-02,99388.80694185903,AAPL,-0.005657709304835112
2025-01-03,99388.80694185903,AAPL,0.0
2025-01-06,99388.80694185903,AAPL,0.0
2025-01-07,99388.80694185903,AAPL,0.0
2025-01-08,99388.80694185903,AAPL,0.0
2025-01-10,99241.18389659513,AAPL,-0.0014853085554217271
2025-01-13,99241.18389659513,AAPL,0.0
2025-01-14,99241.18389659513,AAPL,0.0
2025-01-15,99241.18389659513,AAPL,0.0
2025-01-16,99241.18389659513,AAPL,0.0
2025-01-17,99241.18389659513,AAPL,0.0
2025-01-21,98733.36054276809,AAPL,-0.005117062633555158
2025-01-22,98733.36054276809,AAPL,0.0
2025-01-23,98733.36054276809,AAPL,0.0
2025-01-24,98733.36054276809,AAPL,0.0
2025-01-27,98733.36054276809,AAPL,0.0
2025-01-28,99074.77103019581,AAPL,0.003457904051385352
2025-01-29,99074.77103019581,AAPL,0.0
2025-01-30,99074.77103019581,AAPL,0.0
2025-01-31,99074.77103019581,AAPL,0.0
2025-02-03,99074.77103019581,AAPL,0.0
2025-02-04,98837.82275072965,AAPL,-0.0023916106694199524
2025-02-05,98837.82275072965,AAPL,0.0
2025-02-06,98837.82275072965,AAPL,0.0
2025-02-07,98837.82275072965,AAPL,0.0
2025-02-10,98837.82275072965,AAPL,0.0
2025-02-11,98820.29653198656,AAPL,-0.0001773229949357802
2025-02-12,98820.29653198656,AAPL,0.0
2025-02-13,98820.29653198656,AAPL,0.0
2025-02-14,98820.29653198656,AAPL,0.0
2025-02-18,98820.29653198656,AAPL,0.0
2025-02-19,98820.29653198656,AAPL,0.0
2025-02-20,98820.29653198656,AAPL,0.0
2025-02-21,98820.29653198656,AAPL,0.0
2025-02-24,98865.85648510054,AAPL,0.0004610384173380222
2025-02-25,98865.85648510054,AAPL,0.0
2025-02-26,98865.85648510054,AAPL,0.0
2025-02-27,98865.85648510054,AAPL,0.0
2025-02-28,98865.85648510054,AAPL,0.0
2025-03-03,98493.07470710656,AAPL,-0.0037705815864768066
2025-03-04,98493.07470710656,AAPL,0.0
2025-03-05,98493.07470710656,AAPL,0.0
2025-03-06,98493.07470710656,AAPL,0.0
2025-03-07,98493.07470710656,AAPL,0.0
2025-03-10,98046.68284446806,AAPL,-0.004532215731572586
2025-03-11,98046.68284446806,AAPL,0.0
2025-03-12,98046.68284446806,AAPL,0.0
2025-03-13,98046.68284446806,AAPL,0.0
2025-03-14,98046.68284446806,AAPL,0.0
2025-03-17,97751.27829240206,AAPL,-0.003012896953735855
2025-03-18,97751.27829240206,AAPL,0.0
2025-03-19,97751.27829240206,AAPL,0.0
2025-03-20,97751.27829240206,AAPL,0.0
2025-03-21,97751.27829240206,AAPL,0.0
2025-03-24,98048.917036194,AAPL,0.003044857816606905
2025-03-25,98048.917036194,AAPL,0.0
2025-03-26,98048.917036194,AAPL,0.0
2025-03-27,98048.917036194,AAPL,0.0
2025-03-28,98048.917036194,AAPL,0.0
2025-03-31,98101.30096529966,AAPL,0.0005342632095193256
2025-04-01,98101.30096529966,AAPL,0.0
2025-04-02,98101.30096529966,AAPL,0.0
2025-04-03,98101.30096529966,AAPL,0.0
2025-04-04,98101.30096529966,AAPL,0.0
2025-04-07,96295.34459519618,AAPL,-0.018409097049001177
2025-04-08,96295.34459519618,AAPL,0.0
2025-04-09,96295.34459519618,AAPL,0.0
2025-04-10,96295.34459519618,AAPL,0.0
2025-04-11,96295.34459519618,AAPL,0.0
2025-04-14,96849.32505750605,AAPL,0.005752930888182517
2025-04-15,96849.32505750605,AAPL,0.0
2025-04-16,96849.32505750605,AAPL,0.0
2025-04-17,96849.32505750605,AAPL,0.0
2025-04-21,96849.32505750605,AAPL,0.0
2025-04-22,96849.32505750605,AAPL,0.0
2025-04-23,96849.32505750605,AAPL,0.0
2025-04-24,96849.32505750605,AAPL,0.0
2025-04-25,96849.32505750605,AAPL,0.0
2025-04-28,97270.16624586942,AAPL,0.0043453187527480175
2025-04-29,97270.16624586942,AAPL,0.0
2025-04-30,97270.16624586942,AAPL,0.0
2025-05-01,97270.16624586942,AAPL,0.0
2025-05-02,97270.16624586942,AAPL,0.0
2025-05-05,97270.16624586942,AAPL,0.0
2025-05-06,97270.16624586942,AAPL,0.0
2025-05-07,97270.16624586942,AAPL,0.0
2025-05-08,97270.16624586942,AAPL,0.0
2025-05-09,97270.16624586942,AAPL,0.0
2025-05-12,97270.16624586942,AAPL,0.0
2025-05-13,97270.16624586942,AAPL,0.0
2025-05-14,97270.16624586942,AAPL,0.0
2025-05-15,97270.16624586942,AAPL,0.0
2025-05-16,97270.16624586942,AAPL,0.0
2025-05-19,97270.16624586942,AAPL,0.0
2025-05-20,97270.16624586942,AAPL,0.0
2025-05-21,97270.16624586942,AAPL,0.0
2025-05-22,97270.16624586942,AAPL,0.0
2025-05-23,97270.16624586942,AAPL,0.0
2025-05-27,97270.16624586942,AAPL,0.0
2025-05-28,97270.16624586942,AAPL,0.0
2025-05-29,97270.16624586942,AAPL,0.0
2025-05-30,97270.16624586942,AAPL,0.0
2025-06-02,97270.16624586942,AAPL,0.0
2025-06-03,97270.16624586942,AAPL,0.0
2025-06-04,97270.16624586942,AAPL,0.0
2025-06-05,97270.16624586942,AAPL,0.0
2025-06-06,97270.16624586942,AAPL,0.0
2025-06-09,97270.16624586942,AAPL,0.0
2025-06-10,97270.16624586942,AAPL,0.0
2025-06-11,97270.16624586942,AAPL,0.0
2025-06-12,97270.16624586942,AAPL,0.0
2025-06-13,97270.16624586942,AAPL,0.0
2025-06-16,97270.16624586942,AAPL,0.0
2025-06-17,97270.16624586942,AAPL,0.0
2025-06-18,97270.16624586942,AAPL,0.0
2025-06-20,97270.16624586942,AAPL,0.0
2025-06-23,97270.16624586942,AAPL,0.0
2025-06-24,97270.16624586942,AAPL,0.0
2025-06-25,97270.16624586942,AAPL,0.0
2025-06-26,97270.16624586942,AAPL,0.0
2025-06-27,97270.16624586942,AAPL,0.0
2025-06-30,97270.16624586942,AAPL,0.0
2025-07-01,97270.16624586942,AAPL,0.0
2025-07-02,97270.16624586942,AAPL,0.0
2025-07-03,97270.16624586942,AAPL,0.0
2025-07-07,97270.16624586942,AAPL,0.0
2025-07-08,97270.16624586942,AAPL,0.0
2025-07-09,97270.16624586942,AAPL,0.0
2025-07-10,97270.16624586942,AAPL,0.0
2025-07-11,97270.16624586942,AAPL,0.0
2025-07-14,97270.16624586942,AAPL,0.0
2025-07-15,97270.16624586942,AAPL,0.0
2025-07-16,97242.72900742225,AAPL,-0.0002820724946415165
2025-07-17,97242.72900742225,AAPL,0.0
2025-07-18,97242.72900742225,AAPL,0.0
2025-07-21,97242.72900742225,AAPL,0.0
2025-07-22,97242.72900742225,AAPL,0.0
2025-07-23,97417.62480130044,AAPL,0.00179854880322039
2025-07-24,97417.62480130044,AAPL,0.0
2025-07-25,97417.62480130044,AAPL,0.0
2025-07-28,97417.62480130044,AAPL,0.0
2025-07-29,97417.62480130044,AAPL,0.0
2025-07-30,97175.88256776646,AAPL,-0.002481504081289776
2025-07-31,97175.88256776646,AAPL,0.0
2025-08-01,97175.88256776646,AAPL,0.0
2025-08-04,97175.88256776646,AAPL,0.0
2025-08-05,97175.88256776646,AAPL,0.0
2025-08-06,97175.88256776646,AAPL,0.0
2025-08-07,97175.88256776646,AAPL,0.0
2025-08-08,97175.88256776646,AAPL,0.0
2025-08-11,97175.88256776646,AAPL,0.0
2025-08-12,97175.88256776646,AAPL,0.0
2025-08-13,97175.88256776646,AAPL,0.0
2025-08-14,97175.88256776646,AAPL,0.0
2025-08-15,97175.88256776646,AAPL,0.0
2025-08-18,97175.88256776646,AAPL,0.0
2025-08-19,97175.88256776646,AAPL,0.0
2025-08-20,97175.88256776646,AAPL,0.0
2025-08-21,97175.88256776646,AAPL,0.0
2025-08-22,97175.88256776646,AAPL,0.0
2025-08-25,97175.88256776646,AAPL,0.0
2025-08-26,97175.88256776646,AAPL,0.0
2025-08-27,97175.88256776646,AAPL,0.0
2025-08-28,97175.88256776646,AAPL,0.0
2025-08-29,97264.46222867932,AAPL,0.0009115395566496876
2025-09-02,97264.46222867932,AAPL,0.0
2025-09-03,97264.46222867932,AAPL,0.0
2025-09-04,97264.46222867932,AAPL,0.0
2025-09-05,97264.46222867932,AAPL,0.0
2025-09-08,97264.46222867932,AAPL,0.0
2025-09-09,97264.46222867932,AAPL,0.0
2025-09-10,97264.46222867932,AAPL,0.0
2025-09-11,97264.46222867932,AAPL,0.0
2025-09-12,97264.46222867932,AAPL,0.0
2025-09-15,97264.46222867932,AAPL,0.0
2025-09-16,97264.46222867932,AAPL,0.0
2025-09-17,97264.46222867932,AAPL,0.0
2025-09-18,97264.46222867932,AAPL,0.0
2025-09-19,97264.46222867932,AAPL,0.0
2025-09-22,97264.46222867932,AAPL,0.0
2025-09-23,97264.46222867932,AAPL,0.0
2025-09-24,97264.46222867932,AAPL,0.0
2025-09-25,97264.46222867932,AAPL,0.0
2025-09-26,97264.46222867932,AAPL,0.0
2025-09-29,97264.46222867932,AAPL,0.0
2025-09-30,97264.46222867932,AAPL,0.0
2025-10-01,97264.46222867932,AAPL,0.0
2025-10-02,97264.46222867932,AAPL,0.0
2025-10-03,97264.46222867932,AAPL,0.0
2025-10-06,97264.46222867932,AAPL,0.0
2025-10-07,97264.46222867932,AAPL,0.0
2025-10-08,97264.46222867932,AAPL,0.0
2025-10-09,97264.46222867932,AAPL,0.0
2025-10-10,97264.46222867932,AAPL,0.0
2025-10-13,97264.46222867932,AAPL,0.0
2025-10-14,96924.42773397558,AAPL,-0.003495978766677177
2025-10-15,96924.42773397558,AAPL,0.0
2025-10-16,96924.42773397558,AAPL,0.0
2025-10-17,96924.42773397558,AAPL,0.0
2025-10-20,96924.42773397558,AAPL,0.0
2025-10-21,96924.42773397558,AAPL,0.0
2025-10-22,96924.42773397558,AAPL,0.0
2025-10-23,96924.42773397558,AAPL,0.0
2025-10-24,96924.42773397558,AAPL,0.0
2025-10-27,96924.42773397558,AAPL,0.0
2025-10-28,96924.42773397558,AAPL,0.0
2025-10-29,96924.42773397558,AAPL,0.0
2025-10-30,96924.42773397558,AAPL,0.0
2025-10-31,96924.42773397558,AAPL,0.0
2025-11-03,96924.42773397558,AAPL,0.0
2025-11-04,96924.42773397558,AAPL,0.0
2025-11-05,96924.42773397558,AAPL,0.0
2025-11-06,96924.42773397558,AAPL,0.0
2025-11-07,96924.42773397558,AAPL,0.0
2025-11-10,96924.42773397558,AAPL,0.0
2025-11-11,96924.42773397558,AAPL,0.0
2025-11-12,96924.42773397558,AAPL,0.0
2025-11-13,96924.42773397558,AAPL,0.0
2025-11-14,96924.42773397558,AAPL,0.0
2025-11-17,96924.42773397558,AAPL,0.0
2025-11-18,96924.42773397558,AAPL,0.0
2025-11-19,96924.42773397558,AAPL,0.0
2025-11-20,96924.42773397558,AAPL,0.0
2025-11-21,96924.42773397558,AAPL,0.0
2025-11-24,96924.42773397558,AAPL,0.0
2025-11-25,96924.42773397558,AAPL,0.0
2025-11-26,96924.42773397558,AAPL,0.0
2025-11-28,96924.42773397558,AAPL,0.0
2025-12-01,96924.42773397558,AAPL,0.0
2025-12-02,96924.42773397558,AAPL,0.0
2025-12-03,96924.42773397558,AAPL,0.0
2025-12-04,96924.42773397558,AAPL,0.0
2025-12-05,96924.42773397558,AAPL,0.0
2025-12-08,96924.42773397558,AAPL,0.0
2025-12-09,96924.42773397558,AAPL,0.0
2025-12-10,96924.42773397558,AAPL,0.0
2025-12-11,96924.42773397558,AAPL,0.0
